codigo usuario;codigo medidor;fecha consulta;fecha lectura;lectura final;anomalia
505576;32627;05/12/2018;05/12/2018;0.00;Medidor Desconectado
505580;33134;05/12/2018;05/12/2018;5430.24;
505584;54353;05/12/2018;05/12/2018;3877.14;
505592;39380;05/12/2018;05/12/2018;5109.62;
508643;52538;05/12/2018;05/12/2018;6619.27;
510038;3392051761;05/12/2018;05/12/2018;42133.83;
510042;53937;05/12/2018;05/12/2018;7343.75;
510044;51351;05/12/2018;05/12/2018;7776.03;
510048;53934;05/12/2018;05/12/2018;14230.78;
510050;51738;05/12/2018;05/12/2018;6295.95;
510054;35168;05/12/2018;;;Medidor Sin Conexion
510056;52995;05/12/2018;05/12/2018;20845.58;
510058;53602;05/12/2018;05/12/2018;7759.49;
510062;5042352729;05/12/2018;05/12/2018;11705.51;
510064;53968;05/12/2018;05/12/2018;5657.42;
510070;51052;05/12/2018;05/12/2018;10073.73;
510074;53957;05/12/2018;05/12/2018;4703.61;
510312;45299;05/12/2018;05/12/2018;7274.49;
510326;36608;05/12/2018;05/12/2018;4535.65;
510328;55591;05/12/2018;05/12/2018;563.33;
510330;32204;05/12/2018;;;Medidor Sin Conexion
510370;50459;05/12/2018;05/12/2018;8244.29;
510403;36989;05/12/2018;05/12/2018;18571.88;
511574;51262;05/12/2018;05/12/2018;3676.45;
511590;52456;05/12/2018;05/12/2018;5729.27;
511600;52658;05/12/2018;05/12/2018;23672.41;
511604;50480;05/12/2018;05/12/2018;318.90;
511610;47582;05/12/2018;05/12/2018;3961.35;
511626;52436;05/12/2018;05/12/2018;7745.47;
511628;51562;05/12/2018;05/12/2018;7169.39;
511632;47567;05/12/2018;05/12/2018;0.00;Medidor Desconectado
511638;31013;05/12/2018;05/12/2018;0.00;Medidor Desconectado
511672;37451;05/12/2018;05/12/2018;2279.06;
511688;41693;05/12/2018;05/12/2018;11984.14;
511696;48599;05/12/2018;05/12/2018;0.00;Medidor Desconectado
511704;31439;05/12/2018;05/12/2018;3276.90;
513415;48089;05/12/2018;05/12/2018;5815.18;
513417;48125;05/12/2018;05/12/2018;12803.38;
513419;30605;05/12/2018;05/12/2018;2212.88;
513429;31463;05/12/2018;05/12/2018;0.00;Medidor Desconectado
513463;45821;05/12/2018;05/12/2018;8277.33;
513899;37640;05/12/2018;05/12/2018;11616.74;
513903;42845;05/12/2018;05/12/2018;11584.57;
513907;52692;05/12/2018;05/12/2018;9304.32;
514501;32441;05/12/2018;05/12/2018;7994.44;
514941;52154;05/12/2018;05/12/2018;26.28;
514943;51294;05/12/2018;05/12/2018;0.00;Medidor Desconectado
514945;48242;05/12/2018;05/12/2018;7468.22;
514957;30854;05/12/2018;05/12/2018;8857.83;
525268;38627;05/12/2018;05/12/2018;13076.40;
525530;31148;05/12/2018;05/12/2018;6719.74;
525532;45911;05/12/2018;05/12/2018;20143.44;
525564;5012350141;05/12/2018;05/12/2018;50042.03;
525566;50081;05/12/2018;05/12/2018;11600.80;
527130;5246652470;05/12/2018;05/12/2018;2723.74;
527132;55517;05/12/2018;05/12/2018;152.92;
527148;54173;05/12/2018;05/12/2018;3244.64;
527150;54643;05/12/2018;05/12/2018;7910.78;
527152;55540;05/12/2018;05/12/2018;0.00;Medidor Desconectado
527154;51626;05/12/2018;05/12/2018;22184.16;
527158;34913;05/12/2018;05/12/2018;6407.68;
527170;29834;05/12/2018;05/12/2018;7929.91;
527174;29237;05/12/2018;05/12/2018;5640.82;
527176;34358;05/12/2018;05/12/2018;3646.87;
527178;39653;05/12/2018;05/12/2018;2955.16;
527180;54599;05/12/2018;05/12/2018;6944.65;
527182;42569;05/12/2018;05/12/2018;8434.83;
527188;50576;05/12/2018;05/12/2018;7487.68;
527196;53520;05/12/2018;05/12/2018;4932.61;
527198;54047;05/12/2018;05/12/2018;7947.85;
527200;44261;05/12/2018;05/12/2018;14908.98;
527202;34406;05/12/2018;05/12/2018;10001.16;
527210;50939;05/12/2018;05/12/2018;9501.84;
527212;51633;05/12/2018;05/12/2018;5627.08;
527214;51277;05/12/2018;05/12/2018;8495.42;
527216;30080;05/12/2018;05/12/2018;4464.11;
527222;53566;05/12/2018;05/12/2018;10997.59;
527252;53664;05/12/2018;05/12/2018;2852.16;
527254;31028;05/12/2018;05/12/2018;9774.20;
527256;53422;05/12/2018;05/12/2018;8203.32;
527518;39677;05/12/2018;05/12/2018;1124.48;
528631;51902;05/12/2018;05/12/2018;9367.84;
528637;53337;05/12/2018;05/12/2018;4557.33;
528639;50910;05/12/2018;05/12/2018;11572.51;
528641;30053;05/12/2018;05/12/2018;9808.40;
528653;53084;05/12/2018;05/12/2018;6144.34;
528659;51763;05/12/2018;05/12/2018;4005.99;
528663;41657;05/12/2018;05/12/2018;8758.98;
528675;29534;05/12/2018;05/12/2018;8403.57;
530319;53361;05/12/2018;05/12/2018;3384.90;
530323;52335;05/12/2018;05/12/2018;4437.59;
530333;54429;05/12/2018;05/12/2018;2172.93;
530337;52856;05/12/2018;05/12/2018;6966.62;
530375;36338;05/12/2018;05/12/2018;12282.69;
530389;52206;05/12/2018;05/12/2018;10175.40;
530391;44138;05/12/2018;05/12/2018;6495.17;
530393;54365;05/12/2018;05/12/2018;6878.64;
530395;52799;05/12/2018;05/12/2018;8751.05;
530423;51645;05/12/2018;05/12/2018;2992.77;
530435;52576;05/12/2018;05/12/2018;7109.51;
530439;51467;05/12/2018;05/12/2018;6910.89;
530509;52330;05/12/2018;05/12/2018;0.00;Medidor Desconectado
530511;53750;05/12/2018;05/12/2018;2703.83;
530515;52319;05/12/2018;05/12/2018;4302.99;
531647;42572;05/12/2018;05/12/2018;8952.52;
531653;32549;05/12/2018;05/12/2018;3772.16;
531659;35987;05/12/2018;05/12/2018;991.73;
531661;52671;05/12/2018;05/12/2018;2818.71;
531665;50664;05/12/2018;05/12/2018;0.00;Medidor Desconectado
531669;43550;05/12/2018;05/12/2018;2298.98;
531677;50844;05/12/2018;05/12/2018;6515.57;
531679;50694;05/12/2018;05/12/2018;4857.13;
531681;42245;05/12/2018;05/12/2018;7995.32;
531699;41288;05/12/2018;05/12/2018;8637.70;
531705;52465;05/12/2018;05/12/2018;3802.74;
531711;3308633095;05/12/2018;05/12/2018;13514.88;
531717;46664;05/12/2018;05/12/2018;3522.89;
531723;51310;05/12/2018;05/12/2018;3161.85;
531727;315143148431202;05/12/2018;05/12/2018;28616.35;
531729;37859;05/12/2018;05/12/2018;0.00;Medidor Desconectado
531731;51502;05/12/2018;05/12/2018;9297.02;
532207;38993;05/12/2018;05/12/2018;15022.27;
532211;51363;05/12/2018;05/12/2018;4362.08;
532213;52843;05/12/2018;05/12/2018;4629.45;
533505;32006;05/12/2018;05/12/2018;5617.85;
533507;38501;05/12/2018;05/12/2018;6838.02;
533519;36632;05/12/2018;05/12/2018;8068.26;
533531;3587335666;05/12/2018;05/12/2018;6388.19;
533543;38540;05/12/2018;05/12/2018;4088.54;
533551;54281;05/12/2018;05/12/2018;1475.49;
533553;50855;05/12/2018;05/12/2018;7245.19;
534701;2957037229;05/12/2018;05/12/2018;20289.01;
534735;53277;05/12/2018;05/12/2018;16399.44;
534745;46715;05/12/2018;05/12/2018;2185.12;
534747;52159;05/12/2018;;;Medidor Sin Conexion
534749;34646;05/12/2018;05/12/2018;10150.42;
534751;52431;05/12/2018;05/12/2018;0.00;Medidor Desconectado
534759;48908;05/12/2018;05/12/2018;7675.85;
534761;53314;05/12/2018;05/12/2018;12429.54;
534771;43826;05/12/2018;05/12/2018;0.00;Medidor Desconectado
534793;37325;05/12/2018;05/12/2018;11461.01;
536339;51352;05/12/2018;05/12/2018;6580.67;
536341;46349;05/12/2018;05/12/2018;10120.17;
536343;46043;05/12/2018;05/12/2018;20818.03;
536349;51186;05/12/2018;05/12/2018;11626.17;
537669;52212;05/12/2018;;;Medidor Sin Conexion
537671;50672;05/12/2018;05/12/2018;1659.84;
537775;52848;05/12/2018;05/12/2018;7439.46;
537783;4116239395;05/12/2018;;;Medidor Sin Conexion
539400;53837;05/12/2018;05/12/2018;11743.25;
539410;53660;05/12/2018;05/12/2018;7181.42;
539418;52471;05/12/2018;05/12/2018;15192.33;
539424;55376;05/12/2018;05/12/2018;0.00;Medidor Desconectado
539428;33689;05/12/2018;05/12/2018;4594.18;
540182;45461;05/12/2018;05/12/2018;3360.87;
542284;42200;05/12/2018;05/12/2018;7088.04;
542302;42104;05/12/2018;05/12/2018;7022.94;
542306;50739;05/12/2018;05/12/2018;17010.33;
542359;51053;05/12/2018;05/12/2018;8051.54;
546032;53981;05/12/2018;05/12/2018;9674.07;
546036;50996;05/12/2018;05/12/2018;9856.30;
546037;52569;05/12/2018;05/12/2018;10498.25;
547580;34148;05/12/2018;05/12/2018;907.01;
547612;42992;05/12/2018;05/12/2018;7329.38;
547614;29432;05/12/2018;05/12/2018;5804.19;
547624;49550;05/12/2018;05/12/2018;2977.56;
547627;51688;05/12/2018;05/12/2018;5213.85;
547632;45932;05/12/2018;05/12/2018;8874.72;
547635;45842;05/12/2018;05/12/2018;8969.10;
549684;51525;05/12/2018;05/12/2018;7431.29;
549685;51327;05/12/2018;05/12/2018;6211.39;
549686;32681;05/12/2018;05/12/2018;6100.20;
549688;45254;05/12/2018;05/12/2018;6942.82;
549691;36863;05/12/2018;05/12/2018;1861.64;
553565;54123;05/12/2018;05/12/2018;7954.66;
553569;34811;05/12/2018;05/12/2018;6741.85;
553571;29738;05/12/2018;05/12/2018;1286.44;
556387;51547;05/12/2018;05/12/2018;5693.04;
559025;3450534502;05/12/2018;05/12/2018;3623.04;Medidor Deconectado
563239;51187;05/12/2018;05/12/2018;3746.85;
563244;35351;05/12/2018;05/12/2018;8680.55;
563561;55105;05/12/2018;05/12/2018;3331.24;
563564;54006;05/12/2018;05/12/2018;10243.52;
563567;31223;05/12/2018;05/12/2018;4773.34;
563569;54004;05/12/2018;05/12/2018;6789.40;
563572;31157;05/12/2018;05/12/2018;2910.52;
565755;5201237292;05/12/2018;05/12/2018;10568.16;
565758;45497;05/12/2018;05/12/2018;5006.12;
567099;31601;05/12/2018;05/12/2018;5818.77;
567101;46289;05/12/2018;05/12/2018;6166.62;
567110;3394434022;05/12/2018;05/12/2018;15485.01;
567112;45380;05/12/2018;05/12/2018;596.61;
567117;53475;05/12/2018;05/12/2018;5825.69;
567233;36551;05/12/2018;05/12/2018;14175.83;
568165;33176;05/12/2018;05/12/2018;8676.50;
568174;54708;05/12/2018;05/12/2018;7791.98;
568178;52438;05/12/2018;05/12/2018;7392.65;
568179;53995;05/12/2018;05/12/2018;4815.58;
568180;43523;05/12/2018;05/12/2018;8054.99;
568181;52343;05/12/2018;05/12/2018;1919.71;
568184;31493;05/12/2018;05/12/2018;23.52;
568187;2921334325;05/12/2018;05/12/2018;27838.93;
569529;43424;05/12/2018;05/12/2018;8199.47;
569530;43460;05/12/2018;05/12/2018;4237.79;
569533;29378;05/12/2018;05/12/2018;3402.54;
569540;43406;05/12/2018;05/12/2018;7645.82;
569548;35225;05/12/2018;05/12/2018;0.00;Medidor Desconectado
569551;40322;05/12/2018;05/12/2018;4985.55;
569574;41909;05/12/2018;05/12/2018;0.00;Medidor Desconectado
569576;39425;05/12/2018;05/12/2018;3829.49;
569577;34262;05/12/2018;05/12/2018;7487.51;
569578;36650;05/12/2018;05/12/2018;8701.43;
569579;32240;05/12/2018;05/12/2018;8036.14;
569581;34235;05/12/2018;05/12/2018;10595.48;
569582;34184;05/12/2018;05/12/2018;6081.76;
569583;38534;05/12/2018;05/12/2018;13772.50;
569584;34946;05/12/2018;05/12/2018;256.29;
569585;40520;05/12/2018;05/12/2018;8515.30;
569590;31754;05/12/2018;05/12/2018;4284.36;
569593;47222;05/12/2018;05/12/2018;5182.82;
569594;38483;05/12/2018;05/12/2018;6802.67;
569608;34250;05/12/2018;05/12/2018;5505.97;
569614;47231;05/12/2018;05/12/2018;7735.88;
569616;42926;05/12/2018;05/12/2018;6764.35;
569619;31244;05/12/2018;05/12/2018;5008.73;
569620;38147;05/12/2018;05/12/2018;8527.50;
569626;38963;05/12/2018;05/12/2018;11424.65;
569639;44129;05/12/2018;05/12/2018;658.04;
569844;41363;05/12/2018;05/12/2018;3922.03;
569847;32693;05/12/2018;05/12/2018;3793.09;
569849;32702;05/12/2018;05/12/2018;3166.46;
569865;45953;05/12/2018;;;Medidor Sin Conexion
569910;45797;05/12/2018;05/12/2018;6112.42;
569913;38522;05/12/2018;05/12/2018;11222.49;
569915;46799;05/12/2018;05/12/2018;4344.79;
569921;46004;05/12/2018;05/12/2018;15018.95;
569924;54947;05/12/2018;05/12/2018;1914.47;
569932;40790;05/12/2018;05/12/2018;5867.30;
569938;31472;05/12/2018;05/12/2018;7212.45;
570000;50201;05/12/2018;05/12/2018;5436.59;
570002;37670;05/12/2018;05/12/2018;4552.45;
570010;42317;05/12/2018;05/12/2018;0.00;Medidor Desconectado
570012;45296;05/12/2018;05/12/2018;4898.43;
570015;47372;05/12/2018;05/12/2018;7852.85;
570036;51802;05/12/2018;05/12/2018;4766.57;
570079;36866;05/12/2018;05/12/2018;5889.64;
570080;30152;05/12/2018;05/12/2018;7697.94;
570083;45371;05/12/2018;05/12/2018;4137.67;
570085;36377;05/12/2018;05/12/2018;5713.03;
570090;33125;05/12/2018;05/12/2018;9554.94;
570091;45305;05/12/2018;05/12/2018;4341.93;
570097;48041;05/12/2018;05/12/2018;10240.21;
570098;48788;05/12/2018;05/12/2018;0.00;Medidor Desconectado
570102;38834;05/12/2018;05/12/2018;1189.49;
570106;39728;05/12/2018;05/12/2018;1239.47;
570108;48131;05/12/2018;05/12/2018;4906.28;
570112;36902;05/12/2018;05/12/2018;10906.94;
570114;32135;05/12/2018;05/12/2018;0.00;Medidor Desconectado
570119;51132;05/12/2018;05/12/2018;4758.28;
570121;48047;05/12/2018;05/12/2018;11537.91;
570124;34019;05/12/2018;05/12/2018;5334.58;
570126;33968;05/12/2018;05/12/2018;0.00;Medidor Desconectado
570128;34028;05/12/2018;05/12/2018;1112.16;
570209;40316;05/12/2018;05/12/2018;8453.52;
570211;40292;05/12/2018;05/12/2018;11442.46;
570371;37208;05/12/2018;05/12/2018;8347.59;
570381;37694;05/12/2018;05/12/2018;0.00;Medidor Desconectado
570382;37805;05/12/2018;05/12/2018;6820.09;
570383;49178;05/12/2018;05/12/2018;12449.29;
570384;51334;05/12/2018;05/12/2018;2324.07;
570385;30104;05/12/2018;05/12/2018;4718.39;
570387;32528;05/12/2018;05/12/2018;3567.21;
570388;49721;05/12/2018;05/12/2018;8367.37;
570389;31871;05/12/2018;;;Medidor Sin Conexion
570390;37799;05/12/2018;05/12/2018;8045.97;
570391;50270;05/12/2018;05/12/2018;4226.23;
570392;30125;05/12/2018;05/12/2018;3327.88;
570397;50258;05/12/2018;;;Medidor Sin Conexion
570438;31877;05/12/2018;05/12/2018;3229.37;
571687;2979833113;05/12/2018;05/12/2018;2160.36;
572323;41564;05/12/2018;05/12/2018;8688.38;
572331;436043420843598;05/12/2018;05/12/2018;1491.43;
572333;34445;05/12/2018;05/12/2018;6347.11;
573408;54192;05/12/2018;05/12/2018;1338.58;
573410;54812;05/12/2018;05/12/2018;1899.43;
573412;46067;05/12/2018;05/12/2018;5828.89;
573414;50668;05/12/2018;05/12/2018;5194.96;
573420;39704;05/12/2018;05/12/2018;24207.79;
573432;51225;05/12/2018;05/12/2018;6254.81;
573434;5429252007;05/12/2018;05/12/2018;3075.03;
573446;37271;05/12/2018;05/12/2018;4552.00;
575684;44366;05/12/2018;05/12/2018;13702.21;
575685;39617;05/12/2018;05/12/2018;5691.75;
575687;47654;05/12/2018;05/12/2018;9427.63;
575688;37427;05/12/2018;05/12/2018;16670.47;
575690;34808;05/12/2018;05/12/2018;6276.47;
575693;52985;05/12/2018;05/12/2018;8088.28;
575694;50775;05/12/2018;04/12/2018;1813.15;
575696;30020;05/12/2018;05/12/2018;5834.92;
575697;42173;05/12/2018;;;Medidor Sin Conexion
575698;44930;05/12/2018;05/12/2018;10014.61;
575699;41021;05/12/2018;05/12/2018;12019.03;
575703;42380;05/12/2018;05/12/2018;11459.53;
575704;42182;05/12/2018;05/12/2018;7460.91;
575720;46415;05/12/2018;05/12/2018;965.39;
575727;41222;05/12/2018;05/12/2018;4309.69;
575735;43154;05/12/2018;05/12/2018;9509.61;
575740;43130;05/12/2018;05/12/2018;7019.50;
575741;50015;05/12/2018;05/12/2018;11061.41;
576257;35291;05/12/2018;05/12/2018;35399.97;
576270;45446;05/12/2018;05/12/2018;8108.89;
576278;31964;05/12/2018;05/12/2018;10132.28;
576281;29873;05/12/2018;05/12/2018;8419.02;
576283;50679;05/12/2018;05/12/2018;4815.27;
576320;44252;05/12/2018;05/12/2018;5869.96;
576321;40283;05/12/2018;05/12/2018;14487.57;
576330;54253;05/12/2018;05/12/2018;4233.23;
576332;44546;05/12/2018;;;Medidor Sin Conexion
576362;41252;05/12/2018;05/12/2018;7643.15;
578871;53264;05/12/2018;05/12/2018;6176.45;
578879;55389;05/12/2018;05/12/2018;3193.21;
578881;3700137049;05/12/2018;05/12/2018;73551.35;
578908;39266;05/12/2018;05/12/2018;12254.32;
578909;47525;05/12/2018;05/12/2018;2.23;
578928;55476;05/12/2018;05/12/2018;394.21;
578933;32120;05/12/2018;05/12/2018;7384.28;
578934;52202;05/12/2018;05/12/2018;11100.49;
578935;37376;05/12/2018;05/12/2018;1096.55;
578942;50767;05/12/2018;05/12/2018;6650.28;
578944;46793;05/12/2018;05/12/2018;6960.41;
581872;54593;05/12/2018;05/12/2018;5803.11;
581873;54064;05/12/2018;05/12/2018;8715.35;
581884;42443;05/12/2018;05/12/2018;2912.69;
581885;51978;05/12/2018;05/12/2018;16952.31;
581886;3812938180;05/12/2018;05/12/2018;21402.32;
582064;3697133926;05/12/2018;05/12/2018;26510.14;
583504;51834;05/12/2018;05/12/2018;5143.54;
583506;52988;05/12/2018;05/12/2018;13399.54;
589435;46055;05/12/2018;05/12/2018;0.00;Medidor Desconectado
589449;51488;05/12/2018;05/12/2018;4502.41;
589451;37769;05/12/2018;03/12/2018;24137.47;
589465;3986039878;05/12/2018;05/12/2018;11126.35;
589469;44384;05/12/2018;;;Medidor Sin Conexion
590561;52698;05/12/2018;05/12/2018;8560.32;
590562;53200;05/12/2018;05/12/2018;3059.06;
590563;52501;05/12/2018;05/12/2018;8366.71;
590565;51047;05/12/2018;05/12/2018;13039.51;
590569;51727;05/12/2018;05/12/2018;6686.49;
590572;41438;05/12/2018;05/12/2018;10848.43;
590573;52933;05/12/2018;05/12/2018;277.88;
590574;42212;05/12/2018;05/12/2018;10207.98;
590576;55405;05/12/2018;05/12/2018;981.21;
590580;46016;05/12/2018;05/12/2018;4405.75;
590581;37151;05/12/2018;05/12/2018;3940.55;
590591;54857;05/12/2018;05/12/2018;3504.60;
590592;52163;05/12/2018;05/12/2018;3499.23;
590593;52506;05/12/2018;05/12/2018;7192.70;
590604;54651;05/12/2018;05/12/2018;11792.23;
590636;44324;05/12/2018;05/12/2018;8539.34;
590638;48881;05/12/2018;05/12/2018;11508.45;
590639;47756;05/12/2018;05/12/2018;5051.72;
590640;31568;05/12/2018;05/12/2018;10700.99;
590657;29498;05/12/2018;05/12/2018;6876.67;
590667;47342;05/12/2018;05/12/2018;0.00;Medidor Desconectado
590670;37991;05/12/2018;05/12/2018;11202.64;
590738;38051;05/12/2018;05/12/2018;2365.21;
590740;45200;05/12/2018;05/12/2018;12074.95;
590774;43901;05/12/2018;05/12/2018;6785.57;
590776;50865;05/12/2018;05/12/2018;3487.28;
591694;518785290233467;05/12/2018;05/12/2018;11376.57;
591696;41189;05/12/2018;05/12/2018;4462.22;
593458;4177137412;05/12/2018;05/12/2018;4422.26;Medidor Deconectado
593459;46097;05/12/2018;05/12/2018;12777.56;
593462;50460;05/12/2018;05/12/2018;3166.28;
593463;50443;05/12/2018;05/12/2018;3152.03;
593466;50464;05/12/2018;05/12/2018;4302.99;
593467;50451;05/12/2018;05/12/2018;2746.45;
593468;31040;05/12/2018;05/12/2018;1359.37;
593471;50475;05/12/2018;05/12/2018;3263.63;
593475;50471;05/12/2018;05/12/2018;4940.62;
593476;53367;05/12/2018;05/12/2018;3336.54;
593479;54050;05/12/2018;05/12/2018;5576.79;
593480;54048;05/12/2018;05/12/2018;1460.10;
593484;54021;05/12/2018;05/12/2018;4635.61;
593485;50847;05/12/2018;05/12/2018;6942.79;
593486;50849;05/12/2018;05/12/2018;3803.34;
593488;50839;05/12/2018;05/12/2018;0.00;Medidor Desconectado
595482;35174;05/12/2018;05/12/2018;10219.44;
595484;35573;05/12/2018;05/12/2018;6680.28;
595486;37880;05/12/2018;05/12/2018;9360.87;
595488;37322;05/12/2018;05/12/2018;16640.39;
595490;37403;05/12/2018;05/12/2018;3866.14;
595562;54067;05/12/2018;05/12/2018;2787.15;
595564;50869;05/12/2018;05/12/2018;5221.80;
596990;43628;05/12/2018;05/12/2018;7598.61;
597056;35645;05/12/2018;05/12/2018;8877.36;
597058;54630;05/12/2018;05/12/2018;0.00;Medidor Desconectado
597060;46034;05/12/2018;05/12/2018;8419.34;
597062;44825;05/12/2018;05/12/2018;7146.51;
597316;35852;05/12/2018;05/12/2018;70.73;
599142;52702;05/12/2018;05/12/2018;1020.00;
601913;35414;05/12/2018;05/12/2018;7414.70;
601917;40772;05/12/2018;05/12/2018;0.00;Medidor Desconectado
601921;40820;05/12/2018;05/12/2018;5307.20;
601987;41384;05/12/2018;05/12/2018;5988.70;
601989;32678;05/12/2018;05/12/2018;3486.58;
601991;45854;05/12/2018;05/12/2018;5679.08;
601993;35363;05/12/2018;05/12/2018;7603.80;
601999;35354;05/12/2018;05/12/2018;2208.38;
602001;55884;05/12/2018;05/12/2018;170.49;
602007;41768;05/12/2018;05/12/2018;8327.15;
602009;50684;05/12/2018;05/12/2018;4896.73;
602015;49781;05/12/2018;05/12/2018;11122.13;
602025;5254452584;05/12/2018;05/12/2018;3805.22;
602027;541435468750974;05/12/2018;05/12/2018;58523.84;
602033;51306;05/12/2018;05/12/2018;0.00;Medidor Desconectado
602037;53281;05/12/2018;05/12/2018;25394.83;
602061;45731;05/12/2018;05/12/2018;5609.73;
602301;43739;05/12/2018;05/12/2018;5360.35;
602305;34469;05/12/2018;05/12/2018;960.74;
602319;29501;05/12/2018;05/12/2018;1985.80;
602329;41174;05/12/2018;05/12/2018;5052.83;
602331;46643;05/12/2018;05/12/2018;7392.20;
602415;47519;05/12/2018;05/12/2018;4559.57;
607425;52434;05/12/2018;05/12/2018;10531.73;
607429;40028;05/12/2018;05/12/2018;2325.48;
607431;48968;05/12/2018;05/12/2018;8739.41;
607435;30668;05/12/2018;05/12/2018;9459.49;
607437;44237;05/12/2018;05/12/2018;578.33;
607513;38672;05/12/2018;05/12/2018;6052.77;
607597;48560;05/12/2018;05/12/2018;607.94;
607599;41729;05/12/2018;05/12/2018;11654.07;
608658;53425;05/12/2018;05/12/2018;7440.78;
608659;54993;05/12/2018;05/12/2018;4878.08;
608807;54249;05/12/2018;05/12/2018;6384.72;
609261;30425;05/12/2018;05/12/2018;8273.72;
610201;52348;05/12/2018;05/12/2018;8776.95;
610259;53737;05/12/2018;05/12/2018;8340.55;
610315;3484741846;05/12/2018;05/12/2018;24241.80;
610319;37853;05/12/2018;05/12/2018;13112.80;
610327;4706944441;05/12/2018;05/12/2018;13666.66;
610335;42191;05/12/2018;05/12/2018;27978.37;
610383;52340;05/12/2018;05/12/2018;3502.81;
610385;55211;05/12/2018;05/12/2018;0.00;Medidor Desconectado
610387;52315;05/12/2018;05/12/2018;5222.44;
611215;43646;05/12/2018;05/12/2018;3573.96;
611237;43622;05/12/2018;05/12/2018;8582.63;
611277;39296;05/12/2018;05/12/2018;8000.74;
611281;50852;05/12/2018;05/12/2018;2891.09;
611319;49787;05/12/2018;05/12/2018;1706.18;
611321;37541;05/12/2018;05/12/2018;3261.51;
611335;52940;05/12/2018;05/12/2018;6137.36;
611381;53343;05/12/2018;05/12/2018;7917.53;
611405;50823;05/12/2018;05/12/2018;5853.50;
614312;55486;05/12/2018;05/12/2018;0.00;Medidor Desconectado
616006;3902032585;05/12/2018;05/12/2018;1133.43;Medidor Deconectado
617515;39293;05/12/2018;05/12/2018;4447.92;
617530;48779;05/12/2018;05/12/2018;6998.04;
617534;50447;05/12/2018;05/12/2018;6671.00;
617537;54582;05/12/2018;05/12/2018;7029.72;
617538;37748;05/12/2018;05/12/2018;13365.51;
617554;50985;05/12/2018;05/12/2018;8032.17;
